"","dataset","mode","intervention","epoch","loss","accuracy","precision","recall","val_loss","val_accuracy","val_precision","val_recall","f1","val_f1","logodds","val_logodds","start","end","duration","emissions","emissions_rate","cpu_power","gpu_power","ram_power","cpu_energy","gpu_energy","ram_energy","energy_consumed","utilization_gpu","utilization_memory","memory_total","memory_used","power_draw","temperature_gpu","energy_nvidia","val_logodds_centered","logodds_centered","energy_centered","energy_nvidia_centered","duration_centered","energy_centered_cumulative","duration_centered_cumulative","energy_nvidia_centered_cumulative","energy_nvidia_cumulative","energy_cumulative","duration_cumulative","score"
"2498","oxford_flowers102","freeze",0,48,1.53198063373566,0.648039221763611,0.974910378456116,0.266666680574417,3.00969648361206,0.279882907867432,0.710013031959534,0.0887949243187904,0.418783695445274,0.157849087362458,0.610431478008529,-0.945042497232232,2023-01-10 23:04:48.338186,2023-01-10 23:04:50,1.66181397438049,2.68398109396822e-05,0.0161509118068933,60,251.249,1.5,2.7693498134613e-05,0.0001130493460258,5.19318679968516e-07,0.0001412621628404,26,13,24268,23559,163.03,51.5,7.52570922897922e-05,-1.50385386455297,-1.61983768295942,0.00135759956798684,0.000766949994548365,20.4635568976402,0.0659828978748963,997.059846496582,0.0371175856974839,0.00391632638907238,0.007598702427867,94.5761861801147,71.465674732418
"2499","oxford_flowers102","freeze",0,49,1.45660030841827,0.685294091701508,0.973421931266785,0.287254899740219,2.99223661422729,0.284273862838745,0.723999977111816,0.0883070454001426,0.443603328614544,0.157414123174281,0.778209498799528,-0.923359524507133,2023-01-10 23:04:51.30467,2023-01-10 23:04:53,1.69533038139343,2.68200237654202e-05,0.0158199393226093,60,244.417,1.5,2.82520214716593e-05,0.0001123792698156,5.26728530724843e-07,0.000141158019818,27.5,12.5,24268,23559,159.36,52,7.5046624883016e-05,-1.48217089182787,-1.45205966216842,0.00135749542496444,0.000766739527141589,20.4970733046532,0.0673403932998607,1017.55691980124,0.0378843252246255,0.00399137301395539,0.007739860447685,96.2715165615082,71.222073668588
"2500","oxford_flowers102","freeze",0,50,1.46549594402313,0.6813725233078,0.970967769622803,0.295098036527634,3.0097963809967,0.279069781303406,0.686842083930969,0.0848918557167053,0.452631578793715,0.151107256254269,0.760086544804223,-0.949080485799305,2023-01-10 23:04:54.282444,2023-01-10 23:04:58,3.71755623817444,4.55311253935019e-05,0.0122475955914148,60,174.538,1.5,6.15920027097066e-05,0.0001767089277871,1.33657157421112e-06,0.000239637502071,3.75,1.5,24268,23559,158.855,50.5,0.000164042332282,-1.50789185312004,-1.47018261616372,0.00145597490721744,0.000855735234540573,22.5192991614342,0.0687963682070782,1040.07621896267,0.038740060459166,0.00415541534623739,0.007979497949756,99.9890727996826,67.158095653686
"2501","oxford_flowers102","quant",0,1,4.73046875,0.0205841064453125,0,0,4.3671875,0.07415771484375,0,0,0,0,-3.86243712075414,-2.52450979481702,2023-01-10 23:05:00.618814,2023-01-10 23:05:08,7.38118600845337,9.26592802599079e-05,0.0125534406196767,60,177.389,1.5,0.0001230163494745,0.0003617677389137,2.89633403221766e-06,0.0004876804224205,3.5,1.5,24268,23559,134.7125,49.375,0.000276205005601049,-3.08332116213776,-6.09270628172209,0.00170401782756694,0.000967897907859621,26.1829289317131,0.00170401782756694,26.1829289317131,0.000967897907859621,0.000276205005601049,0.0004876804224205,7.38118600845337,268.487946778429
"2502","oxford_flowers102","quant",0,2,3.94140625,0.0950927734375,0.333251953125,0.0019607543945312,3.8125,0.1514892578125,0.52099609375,0.0060005187988281,0.00389857076965304,0.0118643907008917,-2.25297944878597,-1.72296802789588,2023-01-10 23:05:09.27687,2023-01-10 23:05:11,1.72312998771667,2.70364835017549e-05,0.0156903331115379,60,241.828,1.5,2.87149548530579e-05,0.0001130434329957,5.38893739382426e-07,0.0001422972815881,28,12.5,24268,23559,138.175,50,6.61370794590977e-05,-2.28177939521661,-4.48324860975392,0.00135863468673454,0.000757829981717671,20.5248729109764,0.00306265251430149,46.7078018426895,0.00172572788957729,0.000342342085060146,0.0006299777040086,9.10431599617004,442.508427749644
"2503","oxford_flowers102","quant",0,3,3.29296875,0.195068359375,0.426025390625,0.022552490234375,3.4140625,0.18212890625,0.5439453125,0.026092529296875,0.0428373037175148,0.0497963747724718,-1.41740729730546,-1.50199002461535,2023-01-10 23:05:12.278325,2023-01-10 23:05:14,1.721675157547,2.72129950636625e-05,0.015806114727493,60,244.018,1.5,2.86911924680074e-05,0.0001139981993635,5.36897977193197e-07,0.0001432262898087,21.5,9.5,24268,23559,153.68,50.5,7.3496399503284e-05,-2.06080139193609,-3.6476764582734,0.00135956369495514,0.000765189301761857,20.5234180808067,0.00442221620925663,67.2312199234962,0.00249091719133915,0.00041583848456343,0.0007732039938173,10.825991153717,437.9799201154
"2504","oxford_flowers102","quant",0,4,2.8515625,0.283447265625,0.70947265625,0.0863037109375,3.25,0.2041015625,0.5517578125,0.0518798828125,0.153887764371453,0.0948420911274014,-0.927425750564305,-1.36085386127605,2023-01-10 23:05:15.291292,2023-01-10 23:05:17,1.70870780944824,2.69476358004491e-05,0.0157707687946663,60,243.304,1.5,2.84751137097677e-05,0.0001128164625994,5.38085798422496e-07,0.0001418296621076,17.5,6.5,24268,23559,147.525,50.5,7.00214221080144e-05,-1.91966522859679,-3.15769491153225,0.00135816706725404,0.000761714324366587,20.510450732708,0.00578038327651068,87.7416706562042,0.00325263151570574,0.000485859906671445,0.0009150336559249,12.5346989631653,420.083155035924
"2505","oxford_flowers102","quant",0,5,2.462890625,0.335205078125,0.70068359375,0.1490478515625,3.38671875,0.208984375,0.55419921875,0.07659912109375,0.245807978155078,0.134595069091679,-0.684736086905788,-1.33105823264463,2023-01-10 23:05:18.316424,2023-01-10 23:05:20,1.68357634544373,2.68978874471638e-05,0.0159766365926664,60,247.441,1.5,2.8056279818217e-05,0.000112984884892,5.26663959026337e-07,0.0001415678286692,11.5,5,24268,23559,150.48,50.5,7.03734912395477e-05,-1.88986959996537,-2.91500524787373,0.00135790523381564,0.000762066393498121,20.4853192687035,0.00713828851032632,108.226989924908,0.00401469790920386,0.000556233397910992,0.0010566014845941,14.218275308609,375.713460904844
"2506","oxford_flowers102","quant",0,6,2.2265625,0.39599609375,0.7216796875,0.180419921875,3.2734375,0.2252197265625,0.478515625,0.09783935546875,0.288671875,0.162461198109711,-0.422176318277075,-1.23550298283184,2023-01-10 23:05:21.845504,2023-01-10 23:05:25,3.15449619293213,3.96233235914893e-05,0.0125609039187519,60,181.618,1.5,5.21639426549276e-05,0.0001552954937174,1.08437200387319e-06,0.0002085438083762,1.33333333333333,0,24268,23559,166.713333333333,50.3333333333333,0.00014608238203084,-1.79431435015258,-2.65244547924502,0.00142488121352264,0.000837775284289413,21.9562391161919,0.00856316972384896,130.1832290411,0.00485247319349327,0.000702315779941833,0.0012651452929703,17.3727715015411,320.681569451783
"2507","oxford_flowers102","quant",0,7,1.9765625,0.446044921875,0.77587890625,0.2578125,3.1953125,0.24169921875,0.51025390625,0.12060546875,0.387023205007085,0.195097081801471,-0.216663928401835,-1.14338606058,2023-01-10 23:05:26.489202,2023-01-10 23:05:33,6.51079797744751,9.17264977085908e-05,0.0140883649018628,60,207.171,1.5,0.0001084792812665,0.0003717849515604,2.50680774450302e-06,0.0004827710405715,2.57142857142857,1.14285714285714,24268,23559,131.972857142857,49.1428571428571,0.000238680169823245,-1.70219742790073,-2.44693308936978,0.00169910844571794,0.000930373072081818,25.3125409007072,0.0102622781695669,155.495769941807,0.00578284626557509,0.000940995949765078,0.0017479163335418,23.8835694789886,256.85468551734
"2508","oxford_flowers102","quant",0,8,1.78125,0.48828125,0.79248046875,0.318603515625,3.27734375,0.2413330078125,0.44873046875,0.1273193359375,0.454487810028016,0.198358075399979,-0.0468835858988504,-1.14538518077419,2023-01-10 23:05:34.327158,2023-01-10 23:05:42,7.67284154891968,0.0001206174567494,0.0157200505158951,60,237.712,1.5,0.0001278773188591,0.0005038904645432,3.06093633174896e-06,0.000634828719734,2.875,1.625,24268,23559,121.57,49.125,0.000259107596417268,-1.70419654809493,-2.27715274686679,0.00185116612488044,0.000950800498675841,26.4745844721794,0.0121134442944474,181.970354413986,0.00673364676425093,0.00120010354618235,0.0023827450532758,31.5564110279083,201.093487791287
"2509","oxford_flowers102","quant",0,9,1.6162109375,0.537109375,0.79833984375,0.35302734375,3.29296875,0.2498779296875,0.458984375,0.1488037109375,0.48956718153626,0.224744709027917,0.14871095653144,-1.09926343633885,2023-01-10 23:05:44.120824,2023-01-10 23:05:48,3.87917613983154,6.06363971739213e-05,0.0156312564802882,60,237.291,1.5,6.46495978037516e-05,0.0002530097072998,1.47962739070257e-06,0.0003191389324943,11.5,6,24268,23559,147.265,49.25,0.000158685242842303,-1.65807480365958,-2.0815582044365,0.00153547633764074,0.000850378145100876,22.6809190630913,0.0136489206320881,204.651273477077,0.00758402490935181,0.00135878878902465,0.0027018839857701,35.4355871677399,183.897550307921
"2510","oxford_flowers102","quant",0,10,1.421875,0.59521484375,0.80224609375,0.40185546875,3.31640625,0.2476806640625,0.421875,0.146240234375,0.535481374822587,0.217192200257843,0.385565974345977,-1.11102061113643,2023-01-10 23:05:49.325311,2023-01-10 23:05:51,1.67468857765198,2.62280823052035e-05,0.0156614684396886,60,241.418,1.5,2.79079874356588e-05,0.000109576232517,5.58318495750427e-07,0.0001380425384484,25.5,14,24268,23559,179.285,50,8.34018171234263e-05,-1.66983197845716,-1.84470318662197,0.00135437994359484,0.000775094719381999,20.4764315009117,0.0150033005756829,225.127704977989,0.0083591196287338,0.00144219060614808,0.0028399265242185,37.1102757453918,171.739202159988
"2511","oxford_flowers102","quant",0,11,1.267578125,0.61962890625,0.8115234375,0.451904296875,3.4609375,0.2403564453125,0.419189453125,0.15087890625,0.580533288043478,0.221892147350107,0.487973421843639,-1.15072630593009,2023-01-10 23:05:51.381943,2023-01-10 23:05:53,1.61805653572083,2.60258742637257e-05,0.0160846507456128,60,249.873,1.5,2.6964275042216e-05,0.0001094766509411,5.37359615166982e-07,0.0001369782855985,9.5,4,24268,23559,149.44,50,6.71673246383667e-05,-1.70953767325083,-1.7422957391243,0.00135331569074494,0.00075886022689694,20.4197994589806,0.0163566162664279,245.54750443697,0.00911797985563075,0.00150935793078644,0.002976904809817,38.7283322811127,159.244166284179
"2512","oxford_flowers102","quant",0,12,1.1708984375,0.63623046875,0.83203125,0.470703125,3.474609375,0.27294921875,0.416748046875,0.1868896484375,0.601257964767616,0.258055110117543,0.559040358745286,-0.97971055952891,2023-01-10 23:05:54.371534,2023-01-10 23:05:56,1.62846636772156,2.57743763909817e-05,0.0158273925098271,60,244.851,1.5,2.71376848220825e-05,0.0001079771986635,5.39729098478953e-07,0.0001356546125841,14.5,5.5,24268,23559,156.155,50.5,7.06369904587666e-05,-1.53852192684965,-1.67122880222266,0.00135199201773054,0.00076232989271734,20.4302092909813,0.0177086082841584,265.977713727951,0.00988030974834809,0.00157999492124521,0.0031125594224011,40.3567986488342,172.75322539321
"2513","oxford_flowers102","quant",0,13,1.01171875,0.6982421875,0.876953125,0.544921875,3.4609375,0.2734375,0.4150390625,0.1929931640625,0.672170115041209,0.263471896331058,0.838941265796262,-0.977251431663842,2023-01-10 23:05:57.32272,2023-01-10 23:05:59,1.67728042602539,2.66719408014622e-05,0.0159018971351535,60,246.109,1.5,2.79512286186218e-05,0.000111871059709,5.5634746948878e-07,0.0001403786357971,27.5,12.5,24268,23559,165.69,51,7.71968316078186e-05,-1.53606279898458,-1.39132789517168,0.00135671604094354,0.000768889733866392,20.4790233492851,0.019065324325102,286.456737077236,0.0106491994822145,0.00165719175285303,0.0032529380581982,42.0340790748596,165.000519420429
